chr	start	end	type	gene_name	distance_to_tss	name	score	strand	log2FoldChange	padj	significant	direction
chr19	2306654	2306849	Gene_body	LINGO3	1500	Peak_4968	148.022434860468	-	-1.37682205812088	0.0368329598733224	TRUE	Less accessible
chr19	2307721	2308094	Promoter	LINGO3	433	Peak_4966	448.865146620665	-	-1.08610026790085	0.00875432550669648	TRUE	Less accessible
chr19	2866934	2867421	Promoter	ZNF556	401	Peak_4940	167.569894716144	+	-2.81742356282162	0.0183581113695633	TRUE	Less accessible
chr19	2881675	2881857	Gene_body	ZNF556	14340	Peak_4942	417.493708326947	-	-2.41417873293232	0.0107209526528604	TRUE	Less accessible
chr19	2961978	2962350	Distal	ZNF77	17007	Peak_5924	398.401602590457	-	-1.05942220507869	0.0555588967006421	FALSE	Less accessible
chr19	3061711	3062110	Gene_body	TLE5	1396	Peak_127	339.250234572683	+	-0.818752248106127	1.54995679074842e-05	FALSE	Less accessible
chr19	3706707	3707001	Promoter	TJP3	1655	Peak_3067	322.453391796444	-	1.72027343309153	9.86995577662106e-05	TRUE	More accessible
chr19	3734367	3734715	Distal	PIP5K1C	33899	Peak_8168	319.348772161175	-	-0.329923732487673	0.0232528548109911	FALSE	Less accessible
chr19	3740940	3741314	Distal	PIP5K1C	40472	Peak_8167	290.384281077422	-	0.974378857450328	0.198253917069724	FALSE	More accessible
chr19	3777520	3777890	Distal	TJP3	69158	Peak_3072	322.20018497901	-	1.57856530740337	0.000235421416535461	TRUE	More accessible
chr19	3795610	3795816	Distal	TJP3	87248	Peak_3071	369.586786418222	+	0.192176330103228	0.363829517146486	FALSE	More accessible
chr19	4182193	4182484	Promoter	ANKRD24	496	Peak_5773	151.601047348231	-	0.972473796557687	0.00547600073711947	FALSE	More accessible
chr19	4219603	4220003	Gene_body	ANKRD24	36914	Peak_5775	415.6643521972	+	0.343870567197848	0.0356376185848378	FALSE	More accessible
chr19	4539583	4540063	Promoter	LRG1	453	Peak_6679	409.422155073844	-	0.929492034504479	0.00842400577072702	FALSE	More accessible
chr19	4541287	4541472	Distal	LRG1	1251	Peak_6683	406.911172100808	+	0.383419289712391	0.0789587942388412	FALSE	More accessible
chr19	4649652	4649981	Distal	DPP9	75021	Peak_14	331.224696082063	+	1.37270026492893	7.82801755057407e-05	TRUE	More accessible
chr19	4650508	4650825	Gene_body	TNFAIP8L1	10992	Peak_4971	100.720092607662	+	1.5556124779115	0.600498442179054	FALSE	More accessible
chr19	4714331	4714570	Gene_body	DPP9	10342	Peak_12	392.019127612002	-	-1.62561637033262	0.000433387102921206	TRUE	Less accessible
chr19	4724452	4724916	Promoter	DPP9	221	Peak_10	155.79876312986	+	0.948053007136764	1.21564794859626e-05	FALSE	More accessible
chr19	4727387	4727660	Distal	MIR7-3HG	41644	Peak_4360	172.623726143502	+	0.316436482652745	0.00117498127947498	FALSE	More accessible
chr19	4730070	4730494	Distal	DPP9	5397	Peak_13	185.723437683191	-	-0.818113297394787	0.00939578927808286	FALSE	Less accessible
chr19	4784403	4784847	Gene_body	MIR7-3HG	15372	Peak_4359	160.462991020177	-	-1.46967864604998	2.09011752007019e-05	TRUE	Less accessible
chr19	6387102	6387343	Distal	SLC25A41	46677	Peak_2910	77.7443802915514	+	-0.515967593200475	0.0845902039307796	FALSE	Less accessible
chr19	6764859	6765095	Gene_body	SH2D3A	2604	Peak_7549	371.423772594426	+	-0.924938816156484	0.0124827291032299	FALSE	Less accessible
chr19	6770981	6771360	Distal	SH2D3A	3518	Peak_7551	464.725469297264	+	-1.19448341967651	0.0494917145480402	TRUE	Less accessible
chr19	7714629	7715124	Distal	RETN	45580	Peak_1334	276.180813286919	-	-0.0715657133997928	0.0577765688978834	FALSE	Less accessible
chr19	8449118	8449575	Distal	PRAM1	53522	Peak_9	183.929961442482	-	-0.863230649099752	0.0313083528229967	FALSE	Less accessible
chr19	8496324	8496809	Gene_body	PRAM1	6316	Peak_8	152.048632805236	+	-0.599164206445756	0.0107883449346758	FALSE	Less accessible
chr19	9834291	9834616	Promoter	PIN1	966	Peak_5751	185.362963774242	+	2.1955943442175	0.027237722379269	TRUE	More accessible
chr19	9834916	9835228	Promoter	PIN1	341	Peak_5752	253.257950756233	+	2.33288823490406	0.00189034899682605	TRUE	More accessible
chr19	10308148	10308395	Gene_body	FDX2-ZGLP1	7861	Peak_3385	193.573451368138	+	0.144019758820942	0.0235122150072828	FALSE	More accessible
chr19	10315580	10315871	Promoter	FDX2-ZGLP1	429	Peak_3383	424.231864127796	-	1.29504074227557	0.000268380809528753	TRUE	More accessible
chr19	10553975	10554213	Gene_body	KRI1	12056	Peak_947	458.9059605496	+	-1.16679522010001	0.032386238206178	TRUE	Less accessible
chr19	10565615	10566027	Promoter	KRI1	416	Peak_945	329.25863530254	-	-1.15074912137548	0.0197404245228507	TRUE	Less accessible
chr19	10565745	10566157	Promoter	KRI1	286	Peak_946	495.689910557121	-	-0.989054213004581	0.0106111269927584	FALSE	Less accessible
chr19	10583366	10583774	Distal	KRI1	17335	Peak_949	77.078332786914	-	-0.824190659618603	0.0392638867733302	FALSE	Less accessible
chr19	10817093	10817406	Promoter	MIR199A1	403	Peak_8739	304.801317350939	+	-1.12738717219306	0.0199857153875288	TRUE	Less accessible
chr19	10817136	10817404	Promoter	MIR199A1	360	Peak_8740	61.4041985827498	+	-1.09691244522441	0.00606794410822913	TRUE	Less accessible
chr19	10840620	10840805	Distal	MIR199A1	23124	Peak_8743	62.0727500761859	-	-0.717118300998623	0.0316401312694652	FALSE	Less accessible
chr19	10870704	10871056	Promoter	CARM1	849	Peak_2787	209.140583663248	+	-1.47816116837367	0.00729354776274413	TRUE	Less accessible
chr19	10906993	10907308	Gene_body	CARM1	35440	Peak_2788	84.5816049491987	+	-1.19257177488865	0.038943563707266	TRUE	Less accessible
chr19	10922336	10922599	Gene_body	YIPF2	6345	Peak_8589	98.0555029818788	+	1.10844253210415	3.7926584743616e-05	TRUE	More accessible
chr19	11236126	11236400	Promoter	ANGPTL8	1376	Peak_4849	343.841932178475	-	-0.831426576586033	0.0195728199484758	FALSE	Less accessible
chr19	11237716	11238142	Gene_body	ANGPTL8	214	Peak_4850	82.572020823136	-	-0.590193494038717	0.0240137935698032	FALSE	Less accessible
chr19	11238364	11238650	Gene_body	ANGPTL8	862	Peak_4851	138.254229549784	-	0.102091673466082	0.000840512306708843	FALSE	More accessible
chr19	11242562	11242836	Distal	ANGPTL8	5060	Peak_4852	117.802536999807	-	-0.10604943656069	0.0360281644437928	FALSE	Less accessible
chr19	11291736	11292113	Distal	ANGPTL8	54234	Peak_4853	104.896328295581	+	0.790041982396878	0.00351787611288019	FALSE	More accessible
chr19	11346177	11346364	Promoter	TMEM205	341	Peak_5728	351.621317327954	+	-1.85054114755566	0.68326844512355	FALSE	Less accessible
chr19	11795873	11796169	Promoter	ZNF491	1794	Peak_5974	157.491404446773	+	-2.25042731916989	0.00921891365344636	TRUE	Less accessible
chr19	11796702	11796950	Promoter	ZNF491	965	Peak_5973	92.7246691426262	+	-2.07857075467377	0.00683342981236055	TRUE	Less accessible
chr19	11804189	11804479	Gene_body	ZNF491	6522	Peak_5975	63.638688030187	+	-1.67466573594788	0.0129276235728525	TRUE	Less accessible
chr19	11827881	11828170	Distal	ZNF491	30214	Peak_5977	293.53159184102	-	-1.74523388073178	0.0240337012040895	TRUE	Less accessible
chr19	12756709	12757128	Gene_body	BEST2	5007	Peak_858	337.50922055915	+	0.991306031530176	0.0148057452573441	FALSE	More accessible
chr19	12787175	12787432	Distal	THSD8	14856	Peak_1552	470.543237228412	+	-0.441269702766283	0.94881969820233	FALSE	Less accessible
chr19	12801347	12801631	Promoter	THSD8	684	Peak_1549	269.660399947315	+	-0.140304037581157	0.404671583793789	FALSE	Less accessible
chr19	12943587	12943929	Distal	DAND5	21572	Peak_467	72.6751103415154	+	0.777390776765513	0.141428901270524	FALSE	More accessible
chr19	15032345	15032532	Distal	CASP14	17135	Peak_4704	55.7977562421002	-	-1.27996269634572	1.25274692973858e-05	TRUE	Less accessible
chr19	15047790	15048147	Promoter	CASP14	1690	Peak_4699	65.30062580714	+	1.40605154720631	0.00310504662494294	TRUE	More accessible
chr19	15267032	15267415	Distal	EPHX3	33597	Peak_8282	353.447915287688	+	1.05296282851292	0.203581955862354	FALSE	More accessible
chr19	15779441	15779603	Promoter	CYP4F24P	468	Peak_6160	161.350940086413	-	-1.53766498079655	0.016619399605412	TRUE	Less accessible
chr19	16308299	16308697	Distal	EPS15L1	163786	Peak_71	294.428726215847	+	-1.54622900397322	0.900811300523646	FALSE	Less accessible
chr19	16329267	16329701	Distal	EPS15L1	142818	Peak_73	268.986312416382	-	-0.679485867739069	1.11840268555015e-05	FALSE	Less accessible
chr19	16393578	16394019	Gene_body	EPS15L1	78507	Peak_70	484.769620513544	-	-0.272079224073044	0.29721571120401	FALSE	Less accessible
chr19	17213405	17213705	Promoter	USE1	1941	Peak_1963	464.303284464404	+	-0.757875129391334	0.206934852878154	FALSE	Less accessible
chr19	17215529	17215718	Gene_body	USE1	183	Peak_1965	86.3829820766114	+	0.558553345434859	0.742256769029932	FALSE	More accessible
chr19	17290816	17291081	Promoter	MRPL34	1793	Peak_4860	400.309523241594	+	1.05667605898934	0.000251364258368064	TRUE	More accessible
chr19	17352841	17353139	Distal	MRPL34	60232	Peak_4863	98.0514491791837	+	0.630101782996073	0.00108701618087225	FALSE	More accessible
chr19	17485842	17486127	Distal	NIBAN3	37459	Peak_7616	171.942881227005	+	1.79674731944653	0.03604017442693	TRUE	More accessible
chr19	17543548	17543740	Gene_body	NIBAN3	20247	Peak_7614	65.6427326612175	-	0.683534557923106	0.0380906674508005	FALSE	More accessible
chr19	20535861	20536357	Gene_body	ZNF737	29948	Peak_8295	321.330891828984	+	1.58385863462154	0.0249662358564325	TRUE	More accessible
chr19	20565436	20565642	Promoter	ZNF737	373	Peak_8294	434.523421642371	-	1.73298399844506	0.0133958883192856	TRUE	More accessible
chr19	20599511	20599802	Distal	ZNF737	33702	Peak_8296	273.194158566184	+	0.118030935634418	0.0239824922608677	FALSE	More accessible
chr19	21177588	21177843	Gene_body	ZNF431	35564	Peak_4329	250.230847066268	+	-1.27860409046827	0.000150226527456984	TRUE	Less accessible
chr19	21373201	21373409	Gene_body	ZNF738	14271	Peak_5005	106.645662186202	+	-1.28925702928235	1.87921672276377e-05	TRUE	Less accessible
chr19	23217432	23217589	Distal	IPO5P1	56819	Peak_7420	227.008174965158	-	0.267785646813899	0.00844100776929408	FALSE	More accessible
chr19	23786709	23786932	Gene_body	RPSA2	23765	Peak_2534	364.570550341159	+	1.48411449811163	0.0039030523980289	TRUE	More accessible
chr19	24147443	24147676	Distal	HAVCR1P1	16041	Peak_891	291.32752912119	+	-0.105414031349953	0.0319937457394088	FALSE	Less accessible
chr19	24163089	24163502	Promoter	HAVCR1P1	395	Peak_889	205.604737845715	+	-1.1509871417292	0.00793060788647272	TRUE	Less accessible
chr19	32573484	32573862	Distal	PDCD5	7706	Peak_8677	203.408999298699	+	-1.32535411452344	0.504986068734799	FALSE	Less accessible
chr19	32591888	32592294	Distal	ANKRD27	84709	Peak_7634	57.4240529094823	+	-0.741681265806695	0.0362321871657856	FALSE	Less accessible
chr19	34788643	34788964	Gene_body	ZNF599	18732	Peak_7542	324.216298188549	+	-1.62053365051097	3.42103490254908e-05	TRUE	Less accessible
chr19	34856708	34856941	Distal	ZNF599	49333	Peak_7543	209.996695432346	-	-0.317900558022334	3.94225717126672e-05	FALSE	Less accessible
chr19	34960169	34960439	Gene_body	ZNF792	4060	Peak_2139	331.06426645536	-	0.667768347521703	1.27245821257777e-05	FALSE	More accessible
chr19	34963916	34964276	Promoter	ZNF792	313	Peak_2137	197.93171758065	+	1.3002976314331	0.0189827426718026	TRUE	More accessible
chr19	35479215	35479385	Distal	SBSN	49136	Peak_1614	413.632606423926	-	-0.420685668826041	0.00760323688646851	FALSE	Less accessible
chr19	35482045	35482238	Distal	FFAR2	33788	Peak_6655	310.926171077881	-	0.32271624890347	0.0499695781841641	FALSE	More accessible
chr19	35510044	35510307	Distal	LOC124904704	47884	Peak_7047	232.695409737062	-	-0.760063617282253	0.00111934309495503	FALSE	Less accessible
chr19	35522242	35522397	Distal	TMEM147-AS1	23787	Peak_8446	320.852253725752	+	-0.740759576101592	0.0194895243566018	FALSE	Less accessible
chr19	35550987	35551257	Distal	SBSN	22636	Peak_1612	460.005464032292	+	-0.608954962556406	0.197980440762176	FALSE	Less accessible
chr19	35558518	35558870	Gene_body	LOC124904704	590	Peak_7044	353.882106358651	+	-1.2825987292437	0.000727580914294889	TRUE	Less accessible
chr19	35567062	35567279	Distal	SBSN	38711	Peak_1613	57.6058256905526	-	-1.00126577900481	0.00332828079089963	TRUE	Less accessible
chr19	35587214	35587551	Distal	TMEM147	41614	Peak_4603	68.8573714811355	-	-0.364095892627919	0.000578881228081599	FALSE	Less accessible
chr19	35894194	35894528	Gene_body	NFKBID	8109	Peak_2901	213.010209123604	+	0.00441472725094463	0.00142581930459467	FALSE	More accessible
chr19	35902090	35902254	Promoter	NFKBID	213	Peak_2899	134.159392199945	-	-0.984932832555982	0.00088967040706892	FALSE	Less accessible
chr19	36152203	36152546	Promoter	COX7A1	246	Peak_6722	295.036239014007	+	0.297208559242572	0.00144585755898138	FALSE	More accessible
chr19	37865791	37865969	Distal	SIPA1L3	41417	Peak_1781	166.375694691669	+	0.170526525751	2.86281888894608e-05	FALSE	More accessible
chr19	37906300	37906614	Promoter	SIPA1L3	908	Peak_1779	269.741909136064	+	0.79014333731271	0.511523795483422	FALSE	More accessible
chr19	39434611	39434971	Promoter	SUPT5H	1545	Peak_7053	124.530871934257	-	0.99776376553761	0.00827833194253049	FALSE	More accessible
chr19	39460610	39461107	Gene_body	SUPT5H	24454	Peak_7054	138.172735238913	+	0.129265702519083	1.05086676065367e-05	FALSE	More accessible
chr19	39575837	39576011	Distal	LGALS13	26687	Peak_7332	442.009323253296	+	0.562378390794718	0.000212208582417586	FALSE	More accessible
chr19	39725306	39725531	Distal	LGALS14	20825	Peak_413	437.551926262677	-	-1.56546041832667	0.0214364815529745	TRUE	Less accessible
chr19	40400061	40400413	Distal	SERTAD3	44274	Peak_6212	385.212251520716	-	0.287392370560664	2.5201430141562e-05	FALSE	More accessible
chr19	40422148	40422557	Gene_body	SERTAD1	3844	Peak_8615	207.111994409934	+	0.164277361160501	0.0183677841791698	FALSE	More accessible
chr19	40425678	40425929	Promoter	SERTAD1	314	Peak_8613	477.656891813967	-	0.364080737527837	0.00107921061257237	FALSE	More accessible
chr19	40447876	40448205	Distal	SERTAD1	21884	Peak_8616	89.5793313742615	+	1.7359254149373	0.0013510409025301	TRUE	More accessible
chr19	40465504	40465818	Promoter	SPTBN4	737	Peak_1948	392.458922090009	-	1.3468096395502	0.0126115566426422	TRUE	More accessible
chr19	40564037	40564437	Gene_body	SPTBN4	97796	Peak_1950	98.3043339219876	+	0.816555161176038	0.0190385390791111	FALSE	More accessible
chr19	41113553	41113769	Promoter	CYP2F1	879	Peak_917	260.116624494549	+	0.761325000766876	0.000180062374849428	FALSE	More accessible
chr19	41844293	41844486	Promoter	LYPD4	404	Peak_4182	321.210515021812	-	0.3430530196686	0.000729306180444363	FALSE	More accessible
chr19	42204249	42204517	Gene_body	DEDD2	27900	Peak_523	276.748187455814	-	0.718925834962983	0.313494417305308	FALSE	More accessible
chr19	42231805	42232179	Promoter	DEDD2	344	Peak_521	377.625107730273	+	0.606464244261857	0.0550459673197988	FALSE	More accessible
chr19	42246336	42246608	Distal	DEDD2	14187	Peak_524	311.00870128721	-	-1.28823428927135	0.191596989695064	FALSE	Less accessible
chr19	42377241	42377516	Distal	LIPE	50147	Peak_8354	51.5622041304596	+	-0.181958265254514	4.99920454085864e-05	FALSE	Less accessible
chr19	42404828	42405275	Gene_body	LIPE	22560	Peak_8352	186.285438109189	-	-0.921719544421533	0.00020872481345054	FALSE	Less accessible
chr19	42426986	42427160	Promoter	LIPE	402	Peak_8351	330.225792201236	+	-1.98867059298313	0.000394418680580766	TRUE	Less accessible
chr19	42855850	42856292	Distal	PSG6	63713	Peak_1030	51.2340765097179	+	0.395039001980949	0.0149536790783284	FALSE	More accessible
chr19	42919205	42919569	Promoter	PSG6	358	Peak_1027	129.48845239589	-	1.68681245650913	0.00802633769228123	TRUE	More accessible
chr19	42951638	42951898	Distal	PSG6	32075	Peak_1031	232.519169850275	+	0.236530627337314	0.0104665733210277	FALSE	More accessible
chr19	44004755	44005198	Gene_body	ZNF230	1798	Peak_1046	52.9390889918432	-	-1.11209061577047	0.000154363231020367	TRUE	Less accessible
chr19	44656638	44656908	Distal	CEACAM19	5640	Peak_4648	260.403970489278	-	0.966826786632134	0.000324018260253419	FALSE	More accessible
chr19	44677738	44677901	Gene_body	CEACAM19	15460	Peak_4647	498.309540282935	+	1.69446381983736	0.000390122836642021	TRUE	More accessible
chr19	44682033	44682479	Gene_body	CEACAM19	19755	Peak_4646	193.110463849735	-	-0.269282579650482	0.0001325316706951	FALSE	Less accessible
chr19	45303861	45304307	Distal	ERCC2	67057	Peak_3351	193.093018594664	-	1.72735770518439	0.000147646594727079	TRUE	More accessible
chr19	45357797	45357964	Gene_body	ERCC2	13121	Peak_3350	134.67053102795	+	1.81770064386956	5.93896421690487e-05	TRUE	More accessible
chr19	45365700	45366167	Distal	POLR1G	40944	Peak_6784	151.007212873083	-	0.203998729212457	0.783537341207098	FALSE	More accessible
chr19	45437258	45437538	Distal	POLR1G	30614	Peak_6785	136.548092321027	+	1.10898103631787	0.000235697915636042	TRUE	More accessible
chr19	45713861	45714303	Distal	MIR642A	38933	Peak_1004	414.644510217477	-	-0.37194314951894	0.0544407684097067	FALSE	Less accessible
chr19	46029424	46029891	Gene_body	LOC105372421	1776	Peak_1066	359.646346827503	+	0.0754102607083624	0.136932948760558	FALSE	More accessible
chr19	46067545	46067982	Distal	LOC105372421	39897	Peak_1067	457.509623700753	+	0.822265279051815	0.00144932574454548	FALSE	More accessible
chr19	46399593	46400063	Gene_body	LOC105372426	4683	Peak_4577	418.933145026676	-	-0.771692077253433	0.0328635811075568	FALSE	Less accessible
chr19	46403957	46404227	Promoter	LOC105372426	319	Peak_4576	364.132968056947	+	-1.6538531758692	0.00426011944990605	TRUE	Less accessible
chr19	46494006	46494214	Gene_body	PNMA8B	1861	Peak_7108	449.046016146895	+	1.43228634015252	4.62607095682174e-05	TRUE	More accessible
chr19	46495444	46495687	Promoter	PNMA8B	423	Peak_7106	310.050850606058	-	0.713364715096883	1.32275609848643e-05	FALSE	More accessible
chr19	46778324	46778824	Gene_body	SLC1A5	10270	Peak_7198	232.520045759156	-	0.0557742135825386	0.823746811324673	FALSE	More accessible
chr19	46788292	46788452	Promoter	SLC1A5	302	Peak_7197	217.564931011293	-	-0.286846991002957	1.15949738787604e-05	FALSE	Less accessible
chr19	46823723	46823891	Distal	SLC1A5	35129	Peak_7200	93.4510170016438	-	-1.18766020907769	0.0514589569438271	FALSE	Less accessible
chr19	46850394	46850747	Promoter	AP2S1	452	Peak_4958	479.358678520657	-	-1.50756954107665	0.0197063956564292	TRUE	Less accessible
chr19	48254240	48254549	Promoter	CARD8-AS1	1435	Peak_4013	69.6979508502409	+	1.0182216038688	0.00579920139177702	TRUE	More accessible
chr19	48256564	48256872	Gene_body	CARD8-AS1	889	Peak_4014	469.027168350294	-	0.0104131808516079	0.0148127430962399	FALSE	More accessible
chr19	49831538	49831854	Distal	AKT1S1	46921	Peak_2447	100.886544841342	-	-0.0581393126221026	0.000361582948371558	FALSE	Less accessible
