gene_id	gene_name	gene_description	chr	start	end	strand	baseMean	log2FoldChange	padj	significant	direction
5435	POLR2F	RNA polymerase II, I and III subunit F	chr22	37952607	38041106	+	8772.29037018493	-0.634976020258223	2.15631149673464e-05	FALSE	Down
124900568	LOC124900568	killer cell immunoglobulin-like receptor 2DL4	chr19_KV575249v1_alt	210619	221535	+	4519.75285385503	-1.55342036252382	0.00014719826112565	TRUE	Down
55924	INKA2	inka box actin regulator 2	chr1	111680630	111755824	-	1199.11226498894	1.27194906739462	0.0586827095378883	FALSE	Up
56098	PCDHGC4	protocadherin gamma subfamily C, 4	chr5	141484997	141512975	+	9785.45550117036	-0.533166301719767	0.00198338309510615	FALSE	Down
11331	PHB2	prohibitin 2	chr12	6965327	6970780	-	1510.37445367314	0.0877970041059995	0.0175648365530607	FALSE	Up
124903183	LOC124903183	uncharacterized LOC124903183	chr13	76594409	76609669	-	1392.15188417118	-1.56686570226422	0.000722289102418491	TRUE	Down
283431	GAS2L3	growth arrest specific 2 like 3	chr12	100573683	100628288	+	8495.53643490654	-0.70459013321803	0.000527271966827026	FALSE	Down
135398	C6orf141	chromosome 6 open reading frame 141	chr6	49550666	49561907	+	1987.76166615076	3.38672027105015	1.56188280776073e-06	TRUE	Up
101927777	SATB1-AS1	SATB1 antisense RNA 1	chr3	18445024	18923280	+	5476.38739375863	-0.190512883488379	3.50055302939385e-06	FALSE	Down
23255	MTCL1	microtubule crosslinking factor 1	chr18	8705556	8832778	+	208.292966391891	0.281005626188306	0.002970802001017	FALSE	Up
9767	JADE3	jade family PHD finger 3	chrX	46912276	47061242	+	3005.43029319029	-0.966899738695111	3.96025467850264e-05	FALSE	Down
780854	SNORD3D	small nucleolar RNA, C/D box 3D	chr17	19112000	19112636	-	652.575906796847	0.277509244945831	0.00210893704643615	FALSE	Up
1479	CSTF3	cleavage stimulation factor subunit 3	chr11	33077188	33162371	-	2501.32399541559	-2.94964216970151	0.983937067744339	FALSE	Down
119749	OR4C46	olfactory receptor family 4 subfamily C member 46	chr11	54603069	54603998	-	1488.98765463149	0.0389404096058341	1.71445878518945e-06	FALSE	Up
219902	TLCD5	TLC domain containing 5	chr11	120325296	120333686	+	352.65840895474	-1.35636601195594	0.0229507686795398	TRUE	Down
100506506	MORC1-AS1	MORC1 antisense RNA 1	chr3	109101456	109110342	+	572.888805516996	-2.15216894263296	4.75425813113148e-06	TRUE	Down
115995503	XNDC1CP	XRCC1 N-terminal domain containing 1, C-terminal like pseudogene	chr11	3610324	3614790	+	3266.1162692029	-0.136886713756917	0.00128004239050291	FALSE	Down
124900525	LOC124900525	small nucleolar RNA SNORA1	chr2	203052285	203052418	-	6469.80311894091	0.120477053822728	0.000203731265447506	FALSE	Up
100507406	LINC02539	long intergenic non-protein coding RNA 2539	chr6	137730170	137792835	-	3575.44457454234	-1.41949059053827	1.71092147755036e-06	TRUE	Down
378925	RNF148	ring finger protein 148	chr7	122701668	122702922	-	9296.32808620343	-0.823331018996417	0.000131218489589697	FALSE	Down
909	CD1A	CD1a molecule	chr1	158254424	158258269	+	2332.49813187867	1.83988593125885	0.000215273085010406	TRUE	Up
27069	GHITM	growth hormone inducible transmembrane protein	chr10	84139482	84154841	+	1971.86997415964	1.40245100936278	2.80395985456842e-05	TRUE	Up
9869	SETDB1	SET domain bifurcated histone lysine methyltransferase 1	chr1	150926263	150964744	+	3521.23826595256	-2.27957588678312	1.6951928923685e-05	TRUE	Down
101928638	LINC02692	long intergenic non-protein coding RNA 2692	chr9	136969243	136971990	+	1305.6830866239	0.392170892481775	1.97965160940838e-05	FALSE	Up
100529264	RAB4B-EGLN2	RAB4B-EGLN2 readthrough (NMD candidate)	chr19	40778216	40808418	+	5606.73708523391	-0.363457722722744	4.30276083144064e-06	FALSE	Down
124900300	LOC124900300	small nucleolar RNA SNORD2	chr10	56595963	56596031	-	8789.63830823777	-0.0619904848710216	3.16140764180187e-06	FALSE	Down
107986521	MFSD4B-DT	MFSD4B divergent transcript	chr6	111227747	111259034	-	2695.74822053313	2.69730636820535	0.0965131337407756	FALSE	Up
101928931	SEMA3B-AS1	SEMA3B antisense RNA 1 (head to head)	chr3	50266631	50267564	-	716.493306660559	-1.25711072562187	0.00963724772981742	TRUE	Down
219731	PROSER2-AS1	PROSER2 antisense RNA 1	chr10	11849608	11894700	-	8850.15271603596	-0.637192402006746	1.22796924490644e-06	FALSE	Down
22795	NID2	nidogen 2	chr14	52004809	52069059	-	6367.37935814541	-2.93392573977293	0.000706581768990888	TRUE	Down
100847045	MIR548AU	microRNA 548au	chr9	93594841	93594894	+	1777.26810478838	-0.0261100401835108	0.711934299262634	FALSE	Down
148930	KNCN	kinocilin	chr1	46545641	46551647	-	7801.75927394303	-2.61220670332697	0.348331367831105	FALSE	Down
55787	TXLNG	taxilin gamma	chrX	16786432	16844519	+	3178.87730773306	2.02463199563898	2.74285347486073e-06	TRUE	Up
574458	MIR512-1	microRNA 512-1	chr19	53666679	53666762	+	9800.0434893975	-1.5718613923219	3.81570085944298e-06	TRUE	Down
338751	OR52L1	olfactory receptor family 52 subfamily L member 1	chr11	5985892	5986985	-	4855.60246657115	-0.279440325358511	0.0244352742455306	FALSE	Down
693121	MIR411	microRNA 411	chr14	101023325	101023420	+	6803.74049386475	-1.91263784949792	6.79610852747384e-05	TRUE	Down
1408	CRY2	cryptochrome circadian regulator 2	chr11	45847118	45883248	+	3454.35418100096	1.483864493668	0.00361960654594859	TRUE	Up
51277	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27	chr2	24943636	24972094	-	2041.70921897749	1.43656888351486	0.947631772610358	FALSE	Up
6210	RPS15A	ribosomal protein S15a	chr16	18781295	18790383	-	441.60795056494	0.488387312303692	1.09582476141603e-05	FALSE	Up
2153	F5	coagulation factor V	chr1	169511951	169586588	-	9110.22652251646	-1.38384949514988	2.05386491524352e-05	TRUE	Down
345643	MCIDAS	multiciliate differentiation and DNA synthesis associated cell cycle protein	chr5	55219564	55227315	-	2753.37498463225	-1.90096522186571	0.0111620560666554	TRUE	Down
342918	C19orf81	chromosome 19 open reading frame 81	chr19	50649445	50659310	+	535.764829211403	1.58718363581945	1.12255437476355e-05	TRUE	Up
105370939	LOC105370939	uncharacterized LOC105370939	chr15	31392843	31404729	+	4857.65316984151	1.48501219065413	0.000140484426991382	TRUE	Up
348980	HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1	chr5	45254948	45696498	-	7078.04648602381	-1.70592566250843	6.90979375974419e-05	TRUE	Down
693188	MIR603	microRNA 603	chr10	24275685	24275781	+	6789.98113302048	0.0545820552286491	0.0804509868386849	FALSE	Up
9967	THRAP3	thyroid hormone receptor associated protein 3	chr1	36224432	36305357	+	5367.53102879739	1.18285951043036	7.53767767982919e-06	TRUE	Up
107984990	LOC107984990	uncharacterized LOC107984990	chr17	29639627	29640825	+	2743.9872252522	1.20576772510175	0.000206690539521341	TRUE	Up
400797	CLEC20A	C-type lectin domain containing 20A	chr1	178479240	178499634	-	113.290141129401	0.783629379559905	0.000231494641144353	FALSE	Up
105372719	LOC105372719	uncharacterized LOC105372719	chr20	63116218	63117205	+	726.024746361654	-0.116599754226366	3.11973139324889e-05	FALSE	Down
170392	OIT3	oncoprotein induced transcript 3	chr10	72893584	72933036	+	4734.22420532443	-2.64849367294635	0.00398173170000813	TRUE	Down
105369468	LOC105369468	uncharacterized LOC105369468	chr11	105137721	105531697	-	3685.78325745417	-0.774189520274227	0.00572194187534463	FALSE	Down
120071	LARGE2	LARGE xylosyl- and glucuronyltransferase 2	chr11	45921621	45929096	+	6550.8665805636	-0.273795219736956	0.0179191842219982	FALSE	Down
128346	C1orf162	chromosome 1 open reading frame 162	chr1	111473792	111478512	+	2106.44977784948	-2.8690520929014	0.00255787525459488	TRUE	Down
100506881	MKLN1-AS	MKLN1 antisense RNA	chr7	131309469	131328312	-	5069.51263627503	-0.782157982560438	0.510196664881977	FALSE	Down
148823	GCSAML	germinal center associated signaling and motility like	chr1	247507058	247577690	+	8502.16681466671	0.965472475653083	0.382947601202068	FALSE	Up
102723708	LOC102723708	uncharacterized LOC102723708	chr16	29225594	29226348	-	9385.25520538446	1.53781967845503	0.000306393620884774	TRUE	Up
56062	KLHL4	kelch like family member 4	chrX	87517409	87670050	+	971.674387906678	-0.307752884052962	0.00130187545503333	FALSE	Down
84867	PTPN5	protein tyrosine phosphatase non-receptor type 5	chr11	18727928	18792721	-	3266.43162066583	3.34476604436685	0.0738296213204661	FALSE	Up
105377366	LOC105377366	uncharacterized LOC105377366	chr4	111516117	111739871	+	3204.11834324943	-1.23222398733682	0.0573925419336677	FALSE	Down
57476	GRAMD1B	GRAM domain containing 1B	chr11	123358428	123627774	+	835.972204403952	0.541669272731189	0.00463036130017889	FALSE	Up
23039	XPO7	exportin 7	chr8	21919662	22006585	+	8834.78287584614	0.776910766713335	0.000252854319224935	FALSE	Up
915	CD3D	CD3 delta subunit of T-cell receptor complex	chr11	118339075	118342705	-	3891.93250572775	-1.11483072963067	0.14997939501789	FALSE	Down
54503	ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13	chr11	19117099	19176422	+	9011.54362071771	-1.17748926891173	0.000761332826551638	TRUE	Down
7499	XG	Xg glycoprotein (Xg blood group)	chrX	2752040	2816500	+	5692.40874681622	-2.06855329441136	1.53922252553687e-06	TRUE	Down
51168	MYO15A	myosin XVA	chr17	18108756	18179802	+	8964.78007463971	-0.662489258700037	1.08448874134132e-05	FALSE	Down
11158	RABL2B	RAB, member of RAS oncogene family like 2B	chr22	50767501	50783667	-	99.8610342899337	-3.48181082176022	0.228934770856704	FALSE	Down
102724452	LOC102724452	uncharacterized LOC102724452	chr15	86938797	86988426	-	4872.0641348511	-1.51899584041676	0.211731629691218	FALSE	Down
651	BMP3	bone morphogenetic protein 3	chr4	81030708	81057627	+	3517.93439079309	0.102053603694926	1.75193157669837e-06	FALSE	Up
107985092	ARHGAP29-AS1	ARHGAP29 antisense RNA 1	chr1	94247819	94411036	+	7725.66600658232	0.109265772152007	0.000107026835375612	FALSE	Up
124902941	LOC124902941	uncharacterized LOC124902941	chr12	55913746	55927875	-	7387.06943230238	-0.997824544419106	0.000555607367569004	FALSE	Down
81928	CABLES2	Cdk5 and Abl enzyme substrate 2	chr20	62388634	62407285	-	6500.30618919525	0.225604669385118	0.528906915503105	FALSE	Up
285855	RPL7L1	ribosomal protein L7 like 1	chr6	42879616	42889925	+	4632.19703310402	-1.15070963294416	1.18877530736819e-05	TRUE	Down
2859	GPR35	G protein-coupled receptor 35	chr2	240586772	240633159	+	6012.92433010181	-0.781945089996046	0.000227212574657774	FALSE	Down
101410536	EVX1-AS	EVX1 antisense RNA	chr7	27241429	27247229	-	7234.99019960407	0.632744511817374	0.0250419660194607	FALSE	Up
124900346	LOC124900346	small nucleolar RNA SNORA70	chr14	51244090	51244224	+	6978.01281661959	-0.167290735620648	4.94893592350375e-05	FALSE	Down
100422875	MIR3192	microRNA 3192	chr20	18470615	18470691	+	9379.35303355334	-2.068124970432	0.00146875386850712	TRUE	Down
169270	ZNF596	zinc finger protein 596	chr8	232137	264703	+	8514.65059282258	0.215181269179692	0.322192477851319	FALSE	Up
285766	LINC03066	long intergenic non-protein coding RNA 3066	chr6	176645	205519	-	349.828933316749	-1.4639958607768	0.0190270418016116	TRUE	Down
100616144	MIR548AN	microRNA 548an	chrX	106639814	106639896	+	2146.43588420004	0.0398675738459132	4.62331542630078e-05	FALSE	Up
100289333	LOC100289333	uncharacterized LOC100289333	chr19	12195015	12237767	+	9222.86513958126	0.29057579965396	0.64585201725782	FALSE	Up
10881	ACTL7A	actin like 7A	chr9	108862266	108863756	+	6804.60866752779	-0.359478750504061	1.06951578732924e-05	FALSE	Down
65095	KRI1	KRI1 homolog	chr19	10553085	10566031	-	7658.21977225831	-1.33673663615164	6.29492435342926e-06	TRUE	Down
105378421	PANK1-AS1	PANK1 antisense RNA 1	chr10	89645272	89652144	+	582.497914279811	1.16119986994099	5.82011700448698e-05	TRUE	Up
100616668	TPTE2P5	TPTE2 pseudogene 5	chr13	40812309	40921749	-	9172.00365034398	0.738214086413681	1.508266971874e-06	FALSE	Up
80168	MOGAT2	monoacylglycerol O-acyltransferase 2	chr11	75717838	75732958	+	2858.82666421589	0.304378308187623	4.19591237432019e-05	FALSE	Up
105370646	LINC02299	long intergenic non-protein coding RNA 2299	chr14	96738021	96793084	+	7496.87932502013	-0.572420210977271	0.14778535184876	FALSE	Down
285154	CYP1B1-AS1	CYP1B1 antisense RNA 1	chr2	38073447	38231651	+	6222.76356357848	0.296120777869727	0.010195731698271	FALSE	Up
105375132	SDK1-AS1	SDK1 antisense RNA 1	chr7	3264032	3302452	-	5368.36597586284	0.0380861363183275	0.000211404747889798	FALSE	Up
107986136	IL20RB-AS1	IL20RB antisense RNA 1	chr3	136959125	136982196	-	232.257840051316	1.96089722632934	0.171038098758078	FALSE	Up
29944	PNMA3	PNMA family member 3	chrX	153056409	153060467	+	9715.07612468908	-0.4933825518158	0.0402373287873536	FALSE	Down
100862692	DIP2A-IT1	DIP2A intronic transcript 1	chr21	46462471	46469306	+	6011.55818545492	0.466786992331687	0.0620599985562117	FALSE	Up
105373852	LINC01802	long intergenic non-protein coding RNA 1802	chr2	207260445	207270690	+	4179.37511762837	1.26898625092	0.00527797494469704	TRUE	Up
84931	LINC01101	long intergenic non-protein coding RNA 1101	chr2	120464335	120466218	-	3563.9574268437	-0.33341930287616	3.91585274191607e-06	FALSE	Down
23626	SPO11	SPO11 initiator of meiotic double strand breaks	chr20	57329803	57343994	+	239.746677863877	-0.388183697826388	0.00795043875210989	FALSE	Down
105375920	LOC105375920	uncharacterized LOC105375920	chr8	80177657	80231219	-	294.285794382449	-0.0670733762173071	0.000276250550196338	FALSE	Down
335	APOA1	apolipoprotein A1	chr11	116835751	116837622	-	5210.90643941658	0.775166657286182	0.000168347524387682	FALSE	Up
100500855	MIR3713	microRNA 3713	chr15	76586647	76586691	+	6132.82239701599	0.927326821608666	2.10058941615357e-05	FALSE	Up
104355219	LHX5-AS1	LHX5 antisense RNA 1	chr12	113471981	113480636	+	271.683125162963	0.812050898930879	0.000677842340847889	FALSE	Up
441027	TMEM150C	transmembrane protein 150C	chr4	82483170	82562357	-	952.288837188389	0.0806847636581484	0.00035752934594469	FALSE	Up
3164	NR4A1	nuclear receptor subfamily 4 group A member 1	chr12	52022832	52059507	+	9188.77191045322	0.411085552017621	0.000408296942206072	FALSE	Up
57186	RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2	chr20	20389530	20712644	-	7497.26553042885	0.270006968496741	8.99363798980749e-05	FALSE	Up
221262	CCDC162P	coiled-coil domain containing 162, pseudogene	chr6	109165831	109355063	+	763.057711794972	-2.72672203561498	0.00237280473390766	TRUE	Down
390036	OR52K1	olfactory receptor family 52 subfamily K member 1	chr11	4482646	4493497	+	3148.43997194665	-2.02279500739841	0.000296996126582949	TRUE	Down
81626	SHCBP1L	SHC binding and spindle associated 1 like	chr1	182899865	182953525	-	8849.56623228034	0.184496380932501	5.96827789931602e-05	FALSE	Up
8687	KRT38	keratin 38	chr17	41436154	41440983	-	1310.77904884936	3.01656171072959	3.60242031037766e-05	TRUE	Up
100874260	UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5	chr19	57867885	57868775	+	2359.42711576819	-2.04154936871756	0.000753091682526959	TRUE	Down
145978	LINC00052	long intergenic non-protein coding RNA 52	chr15	87576929	87579866	+	5457.63790269382	0.6557385583268	1.97082172559815e-05	FALSE	Up
105372038	LOC105372038	uncharacterized LOC105372038	chr18	27335968	27392867	-	3616.30207603565	2.04378076340482	0.000214990745262906	TRUE	Up
105374951	LOC105374951	uncharacterized LOC105374951	chr6	17015817	17034396	+	7138.54848007672	-0.89366984633598	0.00712113315963851	FALSE	Down
29015	SLC43A3	solute carrier family 43 member 3	chr11	57406954	57427580	-	9315.44281165814	-0.479395568874641	1.1631135097089e-06	FALSE	Down
2475	MTOR	mechanistic target of rapamycin kinase	chr1	11106535	11262556	-	8885.06699916208	4.01707170863008	0.00114724960760268	TRUE	Up
105377724	LOC105377724	uncharacterized LOC105377724	chr5	171724575	171737519	-	6838.30997631885	1.91845368051069	0.00231345996619051	TRUE	Up
5780	PTPN9	protein tyrosine phosphatase non-receptor type 9	chr15	75463251	75579315	-	5834.88089667866	-0.77090934923646	0.000908958102824985	FALSE	Down
83866	TTTY11	testis expressed transcript, Y-linked 11	chrY	8783310	8817382	-	862.231469410472	2.24513903139587	0.00724649346548647	TRUE	Up
124906022	LOC124906022	uncharacterized LOC124906022	chr2	70093893	70103220	-	2281.56562355114	0.508335268346165	0.978890089806782	FALSE	Up
100131067	CKMT2-AS1	CKMT2 antisense RNA 1	chr5	81201341	81301565	-	4302.77773113921	0.597404241888285	0.00215613496965453	FALSE	Up
8930	MBD4	methyl-CpG binding domain 4, DNA glycosylase	chr3	129430947	129440179	-	935.140063338913	0.0540370774792376	1.84973457167361e-06	FALSE	Up
799	CALCR	calcitonin receptor	chr7	93424486	93574730	-	3703.63816337427	0.0591969367872289	0.125762361304328	FALSE	Up
388762	OR2M1P	olfactory receptor family 2 subfamily M member 1 pseudogene	chr1	248121932	248122882	+	9967.91291770525	-0.699034300271462	0.000947537879810479	FALSE	Down
54497	HEATR5B	HEAT repeat containing 5B	chr2	36968383	37084372	-	1874.87482069992	-3.04735504660706	3.26810233246592e-06	TRUE	Down
152485	ZNF827	zinc finger protein 827	chr4	145757627	145938823	-	4466.16539500654	-3.07968440958717	4.38935763295296e-05	TRUE	Down
100616179	MIR4498	microRNA 4498	chr12	120155434	120155499	-	7394.07381539	1.09583142365225	0.0010780498110771	TRUE	Up
55729	ATF7IP	activating transcription factor 7 interacting protein	chr12	14365676	14502931	+	1305.56481761392	-1.61075624658429	0.00243831785220544	TRUE	Down
101101775	TMEM220-AS1	TMEM220 antisense RNA 1	chr17	10729777	10815164	+	9958.26368581969	1.94872434009806	9.16632098301999e-05	TRUE	Up
26052	DNM3	dynamin 3	chr1	171817887	172418466	+	7995.85713176523	1.39184531895672	1.87894995120313e-05	TRUE	Up
124906143	LOC124906143	small nucleolar RNA SNORA36 family	chr2	27642043	27642169	-	1363.78420139896	-1.91481356748285	0.00122149185256425	TRUE	Down
441054	CFAP96	cilia and flagella associated protein 96	chr4	185426249	185449826	+	7139.38291542698	-0.145759091032696	0.232673880546605	FALSE	Down
699	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	chr2	110637528	110678063	-	4181.6945946496	-2.38961783298032	0.00678273907707945	TRUE	Down
58504	ARHGAP22	Rho GTPase activating protein 22	chr10	48446036	48656265	-	3227.56238388596	1.11230551649827	0.000539608139154565	TRUE	Up
1943	EFNA2	ephrin A2	chr19	1285873	1301431	+	9962.79788943706	-1.82044584183894	0.012341841051019	TRUE	Down
81854	ZNF205-AS1	ZNF205 antisense RNA 1	chr16	3100696	3143734	-	7428.55446641333	0.285719330787329	0.734586903247363	FALSE	Up
160851	DGKH	diacylglycerol kinase eta	chr13	42040036	42256578	+	5833.53159676539	0.692026898456181	0.0175895739357558	FALSE	Up
728327	LINC02667	long intergenic non-protein coding RNA 2667	chr10	128912810	128916429	+	1158.32675019279	-1.79684382492844	0.022398091813512	TRUE	Down
105371238	LINC02134	long intergenic non-protein coding RNA 2134	chr16	47965620	47971693	+	3657.85376104992	-0.0226271464591134	1.35746207469659e-06	FALSE	Down
